x,y,file1,line1,file2,line2
33,9,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,33 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,9
33,12,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,33 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,12
33,15,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,33 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,15
33,18,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,33 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,18
33,21,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,33 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,21
33,24,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,33 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,24
33,27,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,33 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,27
33,30,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,33 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,30
33,33,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,33 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,33
33,36,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,33 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,36
33,37,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,33 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,37
34,34,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,34 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,34
35,35,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,35 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,35
36,9,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,36 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,9
36,12,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,36 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,12
36,15,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,36 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,15
36,18,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,36 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,18
36,21,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,36 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,21
36,24,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,36 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,24
36,27,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,36 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,27
36,30,/C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/MultiLineComments.java,36 /C:/Users/bgr.QPS/Documents/SE/TestPreprocessing/src/test/SingleLineComments.java,30
